2021-02-08 11:01:25, -21, 1016
2021-02-08 11:01:25, -19, 1157
2021-02-08 11:01:27, -19, 1245
2021-02-08 11:01:27, -21, 1152
2021-02-08 11:01:27, -21, 946
2021-02-08 11:01:27, -21, 1019
2021-02-08 11:01:27, -19, 1233
2021-02-08 11:01:28, -21, 984
2021-02-08 11:01:28, -21, 1089
2021-02-08 11:01:28, -20, 1006
2021-02-08 11:01:29, -21, 1272
2021-02-08 11:01:31, -20, 1150
2021-02-08 11:01:31, -20, 1156
2021-02-08 11:01:33, -21, 1058
2021-02-08 11:01:34, -20, 1074
2021-02-08 11:01:34, -21, 984
2021-02-08 11:01:38, -20, 1145
2021-02-08 11:01:38, -20, 1079
2021-02-08 11:01:38, -19, 1342
2021-02-08 11:01:39, -21, 912
2021-02-08 11:01:40, -21, 912
2021-02-08 11:01:44, -19, 1286
2021-02-08 11:01:45, -19, 1266
2021-02-08 11:01:47, -21, 984
2021-02-08 11:01:49, -21, 1090
2021-02-08 11:01:50, -21, 1131
2021-02-08 11:01:51, -19, 1341
2021-02-08 11:01:51, -20, 1078
2021-02-08 11:01:53, -19, 1316
2021-02-08 11:01:53, -21, 984
2021-02-08 11:01:54, -19, 1174
2021-02-08 11:01:54, -20, 1006
2021-02-08 11:01:55, -20, 1235
2021-02-08 11:01:56, -21, 1053
2021-02-08 11:01:56, -21, 982
2021-02-08 11:01:56, -21, 1059
2021-02-08 11:01:57, -20, 1101
2021-02-08 11:01:58, -21, 1080
2021-02-08 11:01:59, -20, 1220
2021-02-08 11:02:00, -19, 1424
2021-02-08 11:02:01, -21, 1092
2021-02-08 11:02:02, -20, 1226
2021-02-08 11:02:03, -19, 1269
2021-02-08 11:02:03, -21, 1059
2021-02-08 11:02:04, -19, 1203
2021-02-08 11:02:05, -21, 1311
2021-02-08 11:02:05, -21, 1130
2021-02-08 11:02:06, -21, 984
2021-02-08 11:02:07, -21, 984
2021-02-08 11:02:08, -20, 1006
2021-02-08 11:02:09, -19, 1258
2021-02-08 11:02:09, -20, 1115
2021-02-08 11:02:11, -20, 1151
2021-02-08 11:02:13, -21, 984
2021-02-08 11:02:16, -20, 1107
2021-02-08 11:02:16, -20, 1278
2021-02-08 11:02:17, -18, 1289
2021-02-08 11:02:19, -21, 935
2021-02-08 11:02:19, -21, 1058
2021-02-08 11:02:20, -21, 1019
2021-02-08 11:02:20, -21, 1125
2021-02-08 11:02:20, -21, 1018
2021-02-08 11:02:21, -20, 1007
2021-02-08 11:02:24, -21, 987
2021-02-08 11:02:25, -20, 1246
2021-02-08 11:02:26, -20, 1102
2021-02-08 11:02:26, -20, 1108
2021-02-08 11:02:27, -21, 984
2021-02-08 11:02:27, -20, 1079
2021-02-08 11:02:28, -19, 1156
2021-02-08 11:02:29, -21, 946
2021-02-08 11:02:30, -20, 1191
2021-02-08 11:02:31, -21, 1007
2021-02-08 11:02:31, -21, 1130
2021-02-08 11:02:32, -19, 1192
2021-02-08 11:02:32, -21, 984
2021-02-08 11:02:33, -21, 1090
2021-02-08 11:02:34, -21, 1022
2021-02-08 11:02:35, -21, 935
2021-02-08 11:02:37, -19, 1534
2021-02-08 11:02:37, -20, 1258
2021-02-08 11:02:37, -21, 1007
2021-02-08 11:02:37, -20, 1152
2021-02-08 11:02:38, -19, 1130
2021-02-08 11:02:39, -20, 1209
2021-02-08 11:02:41, -21, 1056
2021-02-08 11:02:43, -19, 1212
2021-02-08 11:02:43, -21, 1080
2021-02-08 11:02:44, -21, 1029
2021-02-08 11:03:22, -21, 935
2021-02-08 11:03:24, -21, 1061
2021-02-08 11:03:25, -21, 1130
2021-02-08 11:03:26, -21, 948
2021-02-08 11:03:27, -21, 1028
2021-02-08 11:03:27, -20, 1137
2021-02-08 11:03:28, -21, 1128
2021-02-08 11:03:29, -20, 1035
2021-02-08 11:03:30, -21, 1018
2021-02-08 11:03:31, -20, 1030
2021-02-08 11:03:31, -21, 984
2021-02-08 11:03:31, -21, 1042
2021-02-08 11:03:31, -21, 1128
2021-02-08 11:03:32, -21, 1197
2021-02-08 11:03:33, -19, 1136
2021-02-08 11:03:34, -21, 1056
2021-02-08 11:03:34, -21, 1059
2021-02-08 11:03:35, -20, 1143
2021-02-08 11:03:35, -20, 1041
2021-02-08 11:03:36, -21, 1108
2021-02-08 11:03:36, -21, 1018
2021-02-08 11:03:36, -21, 1007
2021-02-08 11:03:36, -20, 1079
2021-02-08 11:03:37, -20, 1204
2021-02-08 11:03:38, -21, 1133
2021-02-08 11:03:38, -20, 1098
2021-02-08 11:03:39, -20, 1248
2021-02-08 11:03:40, -20, 1242
2021-02-08 11:03:41, -20, 1209
2021-02-08 11:03:41, -18, 1236
2021-02-08 11:03:41, -21, 1202
2021-02-08 11:03:42, -19, 1344
2021-02-08 11:03:47, -21, 958
2021-02-08 11:03:50, -21, 980
2021-02-08 11:03:50, -21, 946
2021-02-08 11:03:54, -21, 912
2021-02-08 11:03:55, -21, 912
2021-02-08 11:03:55, -20, 1049
2021-02-08 11:03:56, -21, 1131
2021-02-08 11:03:56, -21, 969
2021-02-08 11:03:56, -20, 1041
2021-02-08 11:03:58, -21, 912
2021-02-08 11:03:59, -20, 1049
2021-02-08 11:04:00, -21, 948
2021-02-08 11:04:00, -20, 1131
2021-02-08 11:04:01, -21, 946
2021-02-08 11:04:01, -21, 1234
2021-02-08 11:04:01, -19, 1318
2021-02-08 11:04:02, -20, 1150
2021-02-08 11:04:03, -21, 1092
2021-02-08 11:04:03, -21, 912
2021-02-08 11:04:05, -20, 1136
2021-02-08 11:04:06, -21, 1164
2021-02-08 11:04:06, -21, 1095
2021-02-08 11:04:06, -20, 1053
2021-02-08 11:04:07, -20, 1154
2021-02-08 11:04:08, -21, 984
2021-02-08 11:04:09, -21, 1185
2021-02-08 11:04:09, -17, 1373
2021-02-08 11:04:10, -21, 1094
2021-02-08 11:04:10, -20, 1134
2021-02-08 11:04:12, -21, 1164
2021-02-08 11:04:14, -21, 1264
2021-02-08 11:04:19, -21, 1186
2021-02-08 11:04:19, -21, 1125
2021-02-08 11:04:22, -20, 1008
2021-02-08 11:04:23, -21, 1234
2021-02-08 11:04:23, -21, 1091
2021-02-08 11:04:24, -21, 912
2021-02-08 11:04:24, -20, 1134
2021-02-08 11:04:24, -21, 1013
2021-02-08 11:04:26, -21, 946
2021-02-08 11:04:26, -20, 1152
2021-02-08 11:04:27, -20, 1275
2021-02-08 11:04:28, -20, 1052
2021-02-08 11:04:29, -20, 1137
2021-02-08 11:04:30, -20, 1035
2021-02-08 11:04:30, -20, 1133
2021-02-08 11:04:31, -21, 946
2021-02-08 11:04:31, -19, 1234
2021-02-08 11:04:33, -21, 1018
2021-02-08 11:04:33, -19, 1416
2021-02-08 11:04:34, -21, 1085
2021-02-08 11:04:35, -21, 1162
2021-02-08 11:04:35, -19, 1275
2021-02-08 11:04:35, -21, 1018
2021-02-08 11:04:36, -20, 1172
2021-02-08 11:04:38, -21, 1018
2021-02-08 11:04:38, -19, 1174
2021-02-08 11:04:39, -21, 1094
2021-02-08 11:04:39, -20, 1174
2021-02-08 11:04:41, -20, 1173
2021-02-08 11:04:41, -19, 1445
2021-02-08 11:04:41, -21, 1040
2021-02-08 11:04:42, -21, 912
2021-02-08 11:04:45, -20, 1006
2021-02-08 11:04:49, -21, 947
2021-02-08 11:04:50, -20, 1041
2021-02-08 11:04:51, -21, 1088
2021-02-08 11:04:51, -21, 935
2021-02-08 11:04:51, -21, 1041
2021-02-08 11:04:53, -21, 1020
2021-02-08 11:04:54, -21, 1038
2021-02-08 11:04:54, -21, 935
2021-02-08 11:04:55, -21, 1196
2021-02-08 11:04:57, -21, 1070
2021-02-08 11:04:58, -21, 1018
2021-02-08 11:04:58, -20, 1148
2021-02-08 11:04:59, -20, 1146
2021-02-08 11:04:59, -21, 1085
2021-02-08 11:05:00, -17, 1362
2021-02-08 11:05:01, -21, 1079
2021-02-08 11:05:02, -21, 912
2021-02-08 11:05:04, -21, 1124
2021-02-08 11:05:04, -21, 912
2021-02-08 11:05:04, -20, 1127
2021-02-08 11:05:06, -21, 1042
2021-02-08 11:05:07, -18, 1215
2021-02-08 11:05:07, -21, 1007
2021-02-08 11:05:07, -19, 1314
2021-02-08 11:05:09, -20, 1184
2021-02-08 11:05:09, -20, 1245
2021-02-08 11:05:09, -19, 1100
2021-02-08 11:05:10, -19, 1200
2021-02-08 11:05:11, -19, 1367
2021-02-08 11:05:11, -20, 1078
2021-02-08 11:05:14, -21, 984
2021-02-08 11:05:16, -21, 1018
2021-02-08 11:05:17, -21, 912
2021-02-08 11:05:18, -21, 1281
2021-02-08 11:05:21, -21, 1164
2021-02-08 11:05:22, -19, 1172
2021-02-08 11:05:22, -20, 1078
2021-02-08 11:05:22, -21, 946
2021-02-08 11:05:22, -21, 984
2021-02-08 11:05:23, -19, 1151
2021-02-08 11:05:24, -19, 1120
2021-02-08 11:05:24, -21, 912
2021-02-08 11:05:25, -21, 1010
2021-02-08 11:05:25, -17, 1344
2021-02-08 11:05:27, -21, 912
2021-02-08 11:05:29, -20, 1150
2021-02-08 11:05:29, -21, 912
2021-02-08 11:05:30, -20, 1098
2021-02-08 11:05:32, -21, 987
2021-02-08 11:05:32, -21, 912
2021-02-08 11:05:32, -21, 1126
2021-02-08 11:05:33, -20, 1044
2021-02-08 11:05:33, -21, 912
2021-02-08 11:05:34, -19, 1356
2021-02-08 11:05:35, -18, 1455
2021-02-08 11:05:35, -20, 1242
2021-02-08 11:05:36, -21, 1091
2021-02-08 11:05:37, -21, 1079
2021-02-08 11:05:38, -20, 1193
2021-02-08 11:05:38, -19, 1260
2021-02-08 11:05:39, -21, 984
2021-02-08 11:05:40, -21, 912
2021-02-08 11:05:44, -21, 946
2021-02-08 11:05:44, -20, 1144
2021-02-08 11:05:45, -21, 912
2021-02-08 11:05:45, -21, 912
2021-02-08 11:05:47, -21, 1197
2021-02-08 11:05:47, -21, 912
2021-02-08 11:05:48, -21, 1052
2021-02-08 11:05:48, -21, 986
2021-02-08 11:05:49, -20, 1006
2021-02-08 11:05:50, -21, 912
2021-02-08 11:05:50, -21, 1130
2021-02-08 11:05:52, -21, 912
2021-02-08 11:05:53, -20, 1098
2021-02-08 11:05:55, -19, 1260
2021-02-08 11:05:55, -21, 912
2021-02-08 11:05:56, -20, 1101
2021-02-08 11:05:56, -21, 987
2021-02-08 11:05:57, -21, 948
2021-02-08 11:05:57, -21, 912
2021-02-08 11:05:58, -21, 912
2021-02-08 11:05:58, -19, 1175
2021-02-08 11:05:58, -21, 1056
2021-02-08 11:06:00, -20, 1029
2021-02-08 11:06:00, -21, 912
2021-02-08 11:06:01, -20, 1008
2021-02-08 11:06:02, -20, 1173
2021-02-08 11:06:03, -21, 912
2021-02-08 11:06:04, -19, 1101
2021-02-08 11:06:05, -21, 1091
2021-02-08 11:06:06, -21, 1115
2021-02-08 11:06:07, -21, 912
2021-02-08 11:06:07, -21, 912
2021-02-08 11:06:07, -21, 912
2021-02-08 11:06:12, -21, 982
2021-02-08 11:06:12, -21, 912
2021-02-08 11:06:13, -21, 912
2021-02-08 11:06:15, -18, 1282
2021-02-08 11:06:16, -21, 1131
2021-02-08 11:06:16, -21, 1208
2021-02-08 11:06:17, -20, 1042
2021-02-08 11:06:17, -19, 1115
2021-02-08 11:06:18, -20, 1042
2021-02-08 11:06:18, -21, 912
2021-02-08 11:06:18, -21, 912
2021-02-08 11:06:19, -21, 980
2021-02-08 11:06:19, -21, 912
2021-02-08 11:06:20, -21, 912
2021-02-08 11:06:20, -21, 935
2021-02-08 11:06:20, -21, 912
2021-02-08 11:06:20, -21, 1042
2021-02-08 11:06:22, -20, 1006
2021-02-08 11:06:22, -21, 912
2021-02-08 11:06:22, -21, 912
2021-02-08 11:06:23, -21, 912
2021-02-08 11:06:24, -21, 912
2021-02-08 11:06:25, -21, 912
2021-02-08 11:06:26, -21, 912
2021-02-08 11:06:28, -21, 912
2021-02-08 11:06:29, -21, 986
2021-02-08 11:06:29, -21, 912
2021-02-08 11:06:32, -21, 1018
2021-02-08 11:06:32, -20, 1107
2021-02-08 11:06:36, -20, 1001
2021-02-08 11:06:36, -21, 984
2021-02-08 11:06:38, -20, 1074
2021-02-08 11:06:38, -21, 912
2021-02-08 11:06:39, -21, 982
2021-02-08 11:06:39, -21, 912
2021-02-08 11:06:40, -20, 1041
2021-02-08 11:06:42, -21, 912
2021-02-08 11:06:43, -21, 982
2021-02-08 11:06:44, -21, 912
2021-02-08 11:06:44, -21, 1056
2021-02-08 11:06:44, -21, 912
2021-02-08 11:06:44, -21, 1088
2021-02-08 11:06:45, -20, 1080
2021-02-08 11:06:45, -20, 1136
2021-02-08 11:06:46, -21, 984
2021-02-08 11:06:46, -20, 1196
2021-02-08 11:06:46, -21, 1187
2021-02-08 11:06:47, -21, 981
2021-02-08 11:06:47, -19, 1149
2021-02-08 11:06:48, -21, 912
2021-02-08 11:06:48, -20, 1185
2021-02-08 11:06:50, -21, 912
2021-02-08 11:06:53, -19, 1253
2021-02-08 11:06:53, -20, 1042
2021-02-08 11:06:54, -21, 912
2021-02-08 11:06:55, -19, 1289
2021-02-08 11:06:57, -20, 1167
2021-02-08 11:06:59, -20, 1133
2021-02-08 11:07:00, -21, 912
2021-02-08 11:07:04, -21, 912
2021-02-08 11:07:04, -19, 1187
2021-02-08 11:07:05, -21, 912
2021-02-08 11:07:06, -20, 1113
2021-02-08 11:07:07, -21, 946
2021-02-08 11:07:07, -21, 1152
2021-02-08 11:07:08, -21, 984
2021-02-08 11:07:08, -21, 982
2021-02-08 11:07:08, -21, 947
2021-02-08 11:07:08, -18, 1277
2021-02-08 11:07:08, -20, 1180
2021-02-08 11:07:09, -21, 912
2021-02-08 11:07:09, -21, 984
2021-02-08 11:07:09, -21, 935
2021-02-08 11:07:10, -20, 1000
2021-02-08 11:07:15, -19, 1275
2021-02-08 11:07:16, -21, 946
2021-02-08 11:07:17, -20, 1258
2021-02-08 11:07:17, -21, 1197
2021-02-08 11:07:18, -20, 1296
2021-02-08 11:07:19, -21, 1073
2021-02-08 11:07:20, -19, 1293
2021-02-08 11:07:23, -21, 1164
2021-02-08 11:07:23, -20, 1062
2021-02-08 11:07:25, -21, 1150
2021-02-08 11:07:26, -21, 912
2021-02-08 11:07:27, -21, 1108
2021-02-08 11:07:28, -20, 1204
2021-02-08 11:07:29, -16, 1565
2021-02-08 11:07:31, -18, 1439
2021-02-08 11:07:31, -21, 946
2021-02-08 11:07:32, -21, 946
2021-02-08 11:07:34, -19, 1190
2021-02-08 11:07:34, -21, 1090
2021-02-08 11:07:35, -20, 1084
2021-02-08 11:07:35, -21, 1092
2021-02-08 11:07:35, -20, 1191
2021-02-08 11:07:36, -20, 1077
2021-02-08 11:07:36, -21, 1121
2021-02-08 11:07:37, -21, 1090
2021-02-08 11:07:37, -20, 1281
2021-02-08 11:07:38, -20, 1169
2021-02-08 11:07:39, -20, 1169
2021-02-08 11:07:40, -21, 1226
2021-02-08 11:07:41, -21, 912
2021-02-08 11:07:43, -20, 1090
2021-02-08 11:07:43, -20, 1040
2021-02-08 11:07:43, -21, 912
2021-02-08 11:07:44, -21, 1076
2021-02-08 11:07:45, -20, 1040
2021-02-08 11:07:45, -21, 1090
2021-02-08 11:07:47, -20, 1113
2021-02-08 11:07:50, -20, 1071
2021-02-08 11:07:51, -20, 1083
2021-02-08 11:07:52, -21, 1019
2021-02-08 11:07:55, -21, 912
2021-02-08 11:07:56, -20, 1133
2021-02-08 11:07:58, -20, 1168
2021-02-08 11:07:59, -19, 1134
2021-02-08 11:07:59, -21, 1020
2021-02-08 11:08:01, -21, 1008
2021-02-08 11:08:02, -21, 1043
2021-02-08 11:08:02, -20, 1000
2021-02-08 11:08:03, -19, 1306
2021-02-08 11:08:03, -20, 1206
2021-02-08 11:08:03, -21, 1018
2021-02-08 11:08:03, -21, 1056
2021-02-08 11:08:03, -21, 969
2021-02-08 11:08:04, -20, 1078
2021-02-08 11:08:04, -20, 1040
2021-02-08 11:08:05, -20, 1040
2021-02-08 11:08:07, -21, 1007
2021-02-08 11:08:07, -20, 1096
2021-02-08 11:08:07, -20, 1204
2021-02-08 11:08:07, -21, 912
2021-02-08 11:08:08, -21, 912
2021-02-08 11:08:08, -20, 1101
2021-02-08 11:08:10, -21, 1008
2021-02-08 11:08:10, -20, 1113
2021-02-08 11:08:12, -21, 912
2021-02-08 11:08:13, -20, 1040
2021-02-08 11:08:14, -20, 1107
2021-02-08 11:08:18, -21, 992
2021-02-08 11:08:18, -20, 1049
2021-02-08 11:08:21, -19, 1448
2021-02-08 11:08:23, -21, 981
2021-02-08 11:08:23, -21, 1092
2021-02-08 11:08:24, -21, 968
2021-02-08 11:08:25, -21, 1308
2021-02-08 11:08:26, -21, 1052
2021-02-08 11:08:26, -20, 1156
2021-02-08 11:08:28, -21, 1004
2021-02-08 11:08:28, -20, 1035
2021-02-08 11:08:29, -20, 1112
2021-02-08 11:08:30, -20, 1058
2021-02-08 11:08:30, -20, 1098
2021-02-08 11:08:30, -20, 1112
2021-02-08 11:08:31, -20, 1155
2021-02-08 11:08:31, -21, 1091
2021-02-08 11:08:33, -20, 1064
2021-02-08 11:08:33, -21, 934
2021-02-08 11:08:34, -21, 1018
2021-02-08 11:08:34, -19, 1187
2021-02-08 11:08:35, -21, 934
2021-02-08 11:08:35, -20, 1113
2021-02-08 11:08:35, -21, 1114
2021-02-08 11:08:37, -19, 1308
2021-02-08 11:08:37, -19, 1192
2021-02-08 11:08:37, -21, 984
2021-02-08 11:08:38, -19, 1232
2021-02-08 11:08:44, -21, 1085
2021-02-08 11:08:45, -18, 1293
2021-02-08 11:08:47, -21, 969
2021-02-08 11:08:48, -20, 1222
2021-02-08 11:08:48, -21, 1094
2021-02-08 11:08:49, -20, 1006
2021-02-08 11:08:51, -21, 1002
2021-02-08 11:08:51, -20, 1187
2021-02-08 11:08:53, -20, 1112
2021-02-08 11:08:53, -21, 1004
2021-02-08 11:08:53, -21, 969
2021-02-08 11:08:55, -20, 1190
2021-02-08 11:08:55, -20, 1113
2021-02-08 11:08:56, -21, 1018
2021-02-08 11:08:56, -21, 1088
2021-02-08 11:08:56, -20, 1160
2021-02-08 11:08:58, -21, 1018
2021-02-08 11:08:59, -20, 1022
2021-02-08 11:09:00, -21, 935
2021-02-08 11:09:00, -20, 1100
2021-02-08 11:09:01, -19, 1227
2021-02-08 11:09:01, -18, 1227
2021-02-08 11:09:01, -21, 1054
2021-02-08 11:09:01, -21, 1090
2021-02-08 11:09:03, -21, 1025
2021-02-08 11:09:03, -21, 1073
2021-02-08 11:09:03, -21, 1134
2021-02-08 11:09:06, -20, 1084
2021-02-08 11:09:07, -21, 912
2021-02-08 11:09:10, -20, 1374
2021-02-08 11:09:12, -20, 1139
2021-02-08 11:09:15, -20, 1072
2021-02-08 11:09:16, -20, 1149
2021-02-08 11:09:18, -21, 1058
2021-02-08 11:09:18, -19, 1095
2021-02-08 11:09:18, -21, 1040
2021-02-08 11:09:20, -20, 1041
2021-02-08 11:09:21, -20, 1310
2021-02-08 11:09:22, -20, 1064
2021-02-08 11:09:23, -21, 1058
2021-02-08 11:09:24, -20, 1098
2021-02-08 11:09:24, -21, 984
2021-02-08 11:09:24, -21, 969
2021-02-08 11:09:24, -21, 935
2021-02-08 11:09:25, -20, 1150
2021-02-08 11:09:25, -19, 1433
2021-02-08 11:09:25, -20, 1227
2021-02-08 11:09:26, -21, 980
2021-02-08 11:09:26, -19, 1316
2021-02-08 11:09:27, -20, 1324
2021-02-08 11:09:27, -21, 971
2021-02-08 11:09:27, -21, 980
2021-02-08 11:09:27, -21, 1054
2021-02-08 11:09:29, -19, 1250
2021-02-08 11:09:29, -21, 946
2021-02-08 11:09:29, -21, 1167
2021-02-08 11:09:32, -20, 1154
2021-02-08 11:09:33, -20, 1079
2021-02-08 11:09:33, -20, 1298
2021-02-08 11:09:36, -21, 946
2021-02-08 11:09:39, -20, 1185
2021-02-08 11:09:41, -21, 946
2021-02-08 11:09:42, -20, 1130
2021-02-08 11:09:45, -20, 1191
2021-02-08 11:09:46, -20, 1150
2021-02-08 11:09:46, -21, 946
2021-02-08 11:09:47, -20, 1101
2021-02-08 11:09:47, -20, 1078
2021-02-08 11:09:48, -21, 912
2021-02-08 11:09:48, -21, 946
2021-02-08 11:09:49, -21, 994
2021-02-08 11:09:49, -20, 1101
2021-02-08 11:09:50, -21, 1007
2021-02-08 11:09:51, -20, 1006
2021-02-08 11:09:51, -20, 1113
2021-02-08 11:09:52, -21, 1041
2021-02-08 11:09:52, -20, 1079
2021-02-08 11:09:52, -21, 1002
2021-02-08 11:09:53, -21, 1020
2021-02-08 11:09:53, -21, 947
2021-02-08 11:09:54, -20, 1206
2021-02-08 11:09:54, -21, 1004
2021-02-08 11:09:55, -20, 1132
2021-02-08 11:09:56, -21, 1126
2021-02-08 11:09:56, -21, 912
2021-02-08 11:09:57, -21, 1013
2021-02-08 11:09:59, -20, 1175
2021-02-08 11:10:05, -19, 1121
2021-02-08 11:10:06, -20, 1048
2021-02-08 11:10:06, -20, 1299
2021-02-08 11:10:11, -21, 969
2021-02-08 11:10:12, -21, 946
2021-02-08 11:10:12, -21, 1041
2021-02-08 11:10:13, -20, 1204
2021-02-08 11:10:13, -21, 1026
2021-02-08 11:10:13, -20, 1250
2021-02-08 11:10:15, -21, 1004
2021-02-08 11:10:15, -19, 1100
2021-02-08 11:10:15, -20, 1006
2021-02-08 11:10:16, -21, 946
2021-02-08 11:10:16, -20, 1203
2021-02-08 11:10:16, -20, 1073
2021-02-08 11:10:17, -21, 984
2021-02-08 11:10:17, -21, 1020
2021-02-08 11:10:18, -21, 935
2021-02-08 11:10:19, -21, 912
2021-02-08 11:10:20, -21, 946
2021-02-08 11:10:20, -20, 1073
2021-02-08 11:10:21, -20, 1008
2021-02-08 11:10:22, -21, 912
2021-02-08 11:10:22, -19, 1174
2021-02-08 11:10:23, -18, 1270
2021-02-08 11:10:23, -21, 1131
2021-02-08 11:10:24, -20, 1204
2021-02-08 11:10:26, -21, 1109
2021-02-08 11:10:31, -21, 1042
2021-02-08 11:10:32, -21, 982
2021-02-08 11:10:33, -21, 1088
2021-02-08 11:10:36, -21, 912
